,date,stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized,gdp_normalized_modelled,total_cases_worldometer,total_recovered_worldometer,N,S,I,R,S_modelled,I_modelled,R_modelled,r_eff_modelled,r_eff_actual,S_modelled_with_lockdown,I_modelled_with_lockdown,R_modelled_with_lockdown,r_eff_modelled_with_lockdown,r_eff_actual_with_lockdown,S_modelled_with_lockdown_with_vaccination,I_modelled_with_lockdown_with_vaccination,R_modelled_with_lockdown_with_vaccination,r_eff_modelled_with_lockdown_with_vaccination,r_eff_actual_with_lockdown_with_vaccination,nu_varying_with_time,S_modelled_with_lockdown_with_vaccination_time_varying_nu,I_modelled_with_lockdown_with_vaccination_time_varying_nu,R_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_actual_with_lockdown_with_vaccination_time_varying_nu,gdp_min_max_normalized,gdp_normalized_modelled_min_max_normalized
27,2020-05-28,81.94,158333.0,4531.0,0.0,1417173120.0,7668.0,87.57403624280786,94.90443225742592,165386,70920.0,1417173120.0,1416929146.0,94466.0,78588.0,1417083225.4268587,42459.50214013635,38368.071001687276,1.7619700188354879,1.7617784398754288,1417090938.329695,13550.461830024207,59563.20847541813,0.803736305338766,0.8036445410307855,1415979811.4009337,13345.319543171523,1170895.2795227026,0.8024270959490888,0.8029650780582116,3.631591796614801e-08,1417091411.7218428,9400.147721371355,63240.13043645723,0.7340697412151108,0.7339856856944466,0.08901207082031105,0.5735082226263155
28,2020-05-29,81.94,165799.0,4706.0,0.0,1417173120.0,7668.0,87.7099104449012,94.90443225742592,165829,71106.0,1417173120.0,1416928517.0,94723.0,78774.0,1417081422.2840886,43239.27680612766,39391.43910569115,1.7619677768475484,1.7617776577907056,1417089964.876325,13312.754651621031,60774.369024019994,0.8037357532218947,0.8036441842787082,1415937710.3050594,13105.004589401588,1213236.6903507719,0.8024032375156376,0.8029647216077599,3.5909016924481345e-08,1417090586.7177894,9119.91662843124,64345.3655828361,0.7340693138534693,0.7339853598651715,0.09799255808357132,0.5735082226263155
29,2020-05-30,81.94,173763.0,4971.0,0.0,1417173120.0,7668.0,87.84578464699453,94.90443225742592,181827,86936.0,1417173120.0,1416896689.0,94891.0,94604.0,1417079586.0285256,44033.3698633692,40433.601611592676,1.7619654936878928,1.7617380835576946,1417089008.500344,13079.216783603964,61964.28287279466,0.8037352107908647,0.8036261322832897,1415895628.0355573,12868.988863670855,1255554.9755787058,0.8023793897509761,0.8029466848748883,3.550211588281467e-08,1417089785.3468063,8848.038876285353,65418.614318086744,0.7340688987340315,0.733968872593052,0.10697304534683161,0.5735082226263155
30,2020-05-31,81.94,182143.0,5164.0,0.0,1417173120.0,7668.0,87.98165884908786,94.90443225742592,184364,87583.0,1417173120.0,1416893505.0,96781.0,95251.0,1417077716.0522346,44842.04414090247,41494.90362503341,1.761963168600628,1.7617341246423397,1417088068.902133,12849.775104468825,63133.32276312233,0.8037346778757396,0.8036243264031397,1415853564.2763975,12637.195975545312,1297850.5276266895,0.8023555524760124,0.8029448805215684,3.509521484114801e-08,1417089006.9241898,8584.265844994503,66460.80996618156,0.734068495502113,0.7339672232442261,0.11595353261009189,0.5735082226263155
31,2020-06-01,87.5,190535.0,5394.0,0.0,1417173120.0,7668.0,88.1175330511812,92.78386077139064,190609,91852.0,1417173120.0,1416882991.0,98757.0,99520.0,1417075811.7361734,45665.567268221974,42575.696558990894,1.7619608008160503,1.7617210517666995,1417087145.787943,12624.357846874384,64281.85421152748,0.5562944035921326,0.5562142602033955,1415811518.7177758,12409.55094711596,1340123.7312774037,0.5553237302845948,0.5557439938414277,5.8085123695314725e-08,1417088250.786778,8328.356226258578,67472.8569973066,0.5080759301039509,0.5080023372581828,0.12493401987335218,0.4333508938046789
32,2020-06-02,87.5,198706.0,5598.0,0.0,1417173120.0,7668.0,88.25810346226535,92.78386077139064,199613,95852.0,1417173120.0,1416869987.0,103761.0,103520.0,1417073872.450002,46504.211757101046,43676.33824141552,1.7619583895504094,1.7617048828799935,1417086525.0052533,12129.21555671887,65397.77919138651,0.5562941598965087,0.5562091553286206,1415769777.4632344,11912.276929611686,1382362.2598358497,0.5553073581129659,0.5557388932827071,8.107503254948146e-08,1417087700.139409,7874.909487928656,68476.95110458156,0.508075732677521,0.5079976748672614,0.13422489898714723,0.4333508938046789
33,2020-06-03,87.5,207615.0,5815.0,0.0,1417173120.0,7668.0,88.39867387334952,92.78386077139064,207191,100285.0,1417173120.0,1416857976.0,106906.0,107953.0,1417071897.5518909,47358.25508489226,44797.19302481107,1.7619559340056683,1.7616899486675799,1417085928.5706651,11653.493079842558,66469.9362566377,0.5562939257590214,0.5562044402677992,1415728062.322848,11434.912404281922,1424554.7647475111,0.5552909961840915,0.5557341822083611,1.0406494140364817e-07,1417087142.413079,7446.150741248613,69463.43618162554,0.508075532713035,0.5079933685017313,0.1435157781009432,0.4333508938046789
34,2020-06-04,87.5,216919.0,6075.0,0.0,1417173120.0,7668.0,88.53924428443368,92.78386077139064,217965,104242.0,1417173120.0,1416843245.0,113723.0,111910.0,1417069886.3883235,48227.97977930232,45938.631897759034,1.7619534333692588,1.7616716324671746,1417085355.5292034,11196.428780877306,67500.0420172671,0.556293700804784,0.556198657438646,1415686372.2981224,10976.66094926083,1466703.0409283882,0.5552746441063324,0.5557284042684569,1.270548502578149e-07,1417086576.2177951,7040.736076054638,70435.04613045465,0.5080753297121313,0.5079880869206285,0.15280665721473827,0.4333508938046789
35,2020-06-05,87.5,226770.0,6348.0,0.0,1417173120.0,7668.0,88.67981469551783,92.78386077139064,226770,109462.0,1417173120.0,1416829220.0,117308.0,117130.0,1417067838.2936811,49113.67359794375,47101.03272146656,1.7619508868135656,1.7616541940915942,1417084804.9633548,10757.29089069545,68489.7457560362,0.5562934846736157,0.5561931517581848,1415644706.430535,10536.757973428137,1508808.811491685,0.5552583015037273,0.555722903242922,1.500447591119816e-07,1417086000.2430995,6657.394502338269,71394.36239969086,0.5080751232049648,0.5079830584653323,0.16209753632853333,0.4333508938046789
36,2020-06-06,87.5,236657.0,6642.0,0.0,1417173120.0,7668.0,88.820385106602,92.78386077139064,246530,118592.0,1417173120.0,1416800330.0,127938.0,126260.0,1417065752.589713,50015.6297566871,48284.78053068846,1.7619482934952664,1.7616182729029648,1417084275.9916034,10335.376347770045,69440.63205051329,0.556293277019467,0.5561818106452776,1415603063.799949,10114.469454844448,1550873.7305963635,0.5552419680153708,0.5557115717186648,1.7303466796614833e-07,1417085413.2483428,6294.924323479255,72343.82733556378,0.5080749127467193,0.507972700385225,0.17138841544232933,0.4333508938046789
37,2020-06-07,87.5,246628.0,6929.0,0.0,1417173120.0,7668.0,88.96095551768616,92.78386077139064,254242,122738.0,1417173120.0,1416788472.0,131504.0,130406.0,1417063628.5859244,50934.146762756565,49490.26731324353,1.761945652555815,1.7616035289273757,1417083767.7670023,9930.009659591782,70354.22333962178,0.5562930775098588,0.556177155646425,1415561443.5230544,9709.090702193995,1592899.3862436947,0.5552256432948025,0.5557069206555065,1.9602457682031505e-07,1417084814.0560262,5952.189144421393,73285.75483116458,0.5080746979152201,0.5079684488755708,0.18067929455612436,0.4333508938046789
38,2020-06-08,87.5,256611.0,7200.0,0.0,1417173120.0,7668.0,89.10152592877031,92.78386077139064,257486,123848.0,1417173120.0,1416784118.0,133638.0,131516.0,1417061465.5790842,51869.52862682073,50717.89228948233,1.7619429631208303,1.7615981152598332,1417083279.475773,9540.541784635363,71231.98244385801,0.5562928858253325,0.5561754464319701,1415519844.7518544,9319.945151381395,1634887.3029943497,0.5552093270094124,0.5557052128861533,2.1901448567448177e-07,1417084201.5581656,5628.114511593751,74222.3273237784,0.5080744783132157,0.5079668878135843,0.18997017366991942,0.4333508938046789
39,2020-06-09,87.5,266598.0,7471.0,0.0,1417173120.0,7668.0,89.24209633985448,92.78386077139064,267046,129215.0,1417173120.0,1416769191.0,137831.0,136883.0,1417059262.852956,52822.08497916651,51968.06206522456,1.761940224299759,1.7615795553573528,1417082810.3361044,9166.349175974476,72075.31472106406,0.556292701658979,0.5561695866606872,1415478266.6723614,8946.383327895303,1676838.9443108318,0.5551930188399301,0.555699358069172,2.420043945286485e-07,1417083574.7067084,5321.684367971795,75155.60892440409,0.5080742535649427,0.5079615359595947,0.19926105278371542,0.4333508938046789
40,2020-06-10,87.5,276583.0,7745.0,0.0,1417173120.0,7668.0,89.38266675093864,92.78386077139064,276146,134670.0,1417173120.0,1416754636.0,141476.0,142338.0,1417057019.6780941,53792.13115816836,53241.190748179455,1.7619374351856247,1.761561457991465,1417082359.5968592,8806.832748941591,72885.57039343692,0.5562925247159305,0.556163872922426,1415436708.5031846,8587.781724561706,1718755.7150911093,0.5551767184798709,0.5556936491617451,2.649943033828152e-07,1417082932.5088158,5031.9380953267555,76087.55308994534,0.5080740233144333,0.507956317480676,0.20855193189751048,0.4333508938046789
41,2020-06-11,87.5,286579.0,8102.0,0.0,1417173120.0,7668.0,89.5232371620228,92.78386077139064,287679,141119.0,1417173120.0,1416736654.0,146560.0,148787.0,1417054735.3121867,54779.98806170396,54537.69975194915,1.761934594855453,1.7615390995693831,1417081926.5363436,8461.416900900858,73664.04675706767,0.5562923547128774,0.556156813874579,1415395169.4941905,8243.5417363673,1760638.9640733427,0.5551604256350099,0.5556865960821609,2.8798421223698197e-07,1417082274.0254393,4757.967309238152,77020.00725141208,0.5080737872250057,0.5079498703018429,0.2178428110113055,0.4333508938046789
42,2020-06-12,87.5,297535.0,8498.0,0.0,1417173120.0,7668.0,89.66380757310696,92.78386077139064,298283,147195.0,1417173120.0,1416719974.0,151088.0,154863.0,1417052408.9991767,55785.98252711814,55858.01829662243,1.7619317023691794,1.7615183600253772,1417081510.4611537,8129.5485905196165,74411.9902573363,0.5562921913776159,0.5561502659423087,1415353648.9252872,7913.08869282938,1802489.9860200905,0.5551441400229055,0.5556800536860165,3.109741210911487e-07,1417081598.3706262,4498.913098160375,77954.7162750673,0.5080735449790148,0.5079438899357581,0.2271336901251015,0.4333508938046789
43,2020-06-13,87.5,308993.0,8884.0,0.0,1417173120.0,7668.0,89.80437798419112,92.78386077139064,309603,154231.0,1417173120.0,1416701618.0,155372.0,161899.0,1417050039.9690652,56810.44741554927,57202.583519741704,1.7619287567694044,1.7614955365799467,1417081110.705144,7810.696515539703,75130.59834221126,0.5562920344486425,0.5561430600763161,1415312146.1052647,7595.870935754381,1844310.0237999284,0.5551278613724442,0.5556728539124178,3.339640299453154e-07,1417080904.7054305,4253.963386052343,78893.33118337014,0.5080732962756688,0.5079373086647838,0.23642456923889657,0.4333508938046789
44,2020-06-14,87.5,320922.0,9195.0,0.0,1417173120.0,7668.0,89.94494839527528,92.78386077139064,333008,169689.0,1417173120.0,1416662755.0,163319.0,177357.0,1417047627.4377692,57853.72167370963,58571.840557558266,1.7619257570812161,1.7614472151831415,1417080726.6282244,7504.350154168192,75821.02162308723,0.5562918836746823,0.5561278039437125,1415270660.3705137,7291.358801376754,1886100.2706853498,0.5551115894233387,0.5556576106785236,3.5695393879948213e-07,1417080192.236053,4022.350178654546,79837.41376855817,0.508073040830363,0.5079233749137555,0.24571544835269163,0.4333508938046789
45,2020-06-15,87.5,332424.0,9520.0,0.0,1417173120.0,7668.0,90.08551880635945,92.78386077139064,343026,180320.0,1417173120.0,1416642106.0,162706.0,187988.0,1417045170.6068766,58916.1504396777,59966.242684294266,1.7619227023118866,1.7614215406720992,1417080357.615436,7210.01902662414,76484.36553921667,0.5562917388143259,0.5561196979333137,1415229191.0840409,6999.043835424502,1927861.8721240181,0.5550953239257411,0.55564951152157,3.7994384765364885e-07,1417079460.2134418,3803.347394849412,80788.43916321227,0.5080727783745358,0.5079159715217121,0.2550063274664876,0.4333508938046789
46,2020-06-16,87.5,343091.0,9900.0,0.0,1417173120.0,7668.0,90.2260892174436,92.78386077139064,352815,187356.0,1417173120.0,1416625281.0,165459.0,195024.0,1417042668.663199,59998.085235513616,61386.25156614539,1.7619195914503156,1.761400620838292,1417080003.075941,6927.231891308986,77121.69216957978,0.5562915996356329,0.5561130930795698,1415187737.634349,6718.437902835387,1969595.927748375,0.5550790646398039,0.555642912252078,5.706532796197951e-07,1417078707.9255667,3596.2684590835743,81747.80597441757,0.5080725086528993,0.5079099391680324,0.26429720658028266,0.4333508938046789
47,2020-06-17,87.5,354065.0,11903.0,0.0,1417173120.0,7668.0,90.36665962852776,92.78386077139064,355060,187718.0,1417173120.0,1416622674.0,167342.0,195386.0,1417040120.7785265,61099.88407326856,62832.337400824916,1.7619164234667255,1.7613973793520077,1417079662.442066,6655.535980593452,77734.0219554392,0.5562914659157562,0.5561120696707311,1415146299.434434,6449.072389718167,2011303.4931766589,0.5550628113352863,0.5556418897085079,7.613627115859415e-07,1417077697.0345147,3400.4641428271616,82954.501343654,0.5080721462129376,0.5079090044669303,0.2735880856940777,0.4333508938046789
48,2020-06-18,87.5,366946.0,12237.0,0.0,1417173120.0,7668.0,90.50723003961193,92.78386077139064,367264,194438.0,1417173120.0,1416603750.0,172826.0,202106.0,1417037526.1095679,62221.91148111442,64304.97895153865,1.7619131973125859,1.7613738496679086,1417079335.168422,6394.496299980154,78322.33527999897,0.556291337440597,0.5561046408295869,1415104875.92081,6190.497428291462,2052985.5817620254,0.5550465637911727,0.555634467148278,9.520721435520878e-07,1417076426.9048843,3215.320524932926,84409.77459202237,0.5080716908268367,0.5079022195479982,0.2828789648078737,0.4333508938046789
49,2020-06-19,87.5,380532.0,12573.0,0.0,1417173120.0,7668.0,90.64780045069608,92.78386077139064,388640,209912.0,1417173120.0,1416566900.0,178728.0,217580.0,1417034883.7975614,63364.538671068534,65804.66376808555,1.7619099119201316,1.7613280311908925,1417079020.7309897,6143.694897984765,78887.57411411572,0.5562912140044454,0.5560901749240614,1415063466.5525398,5942.28112428803,2094643.1663361862,0.5550303217952908,0.5556200134733429,1.142781575518234e-06,1417074896.9374874,3040.257159653064,86114.80535487965,0.5080711422797664,0.5078890075282005,0.2921698439216688,0.4333508938046789
50,2020-06-20,87.5,395048.0,12948.0,0.0,1417173120.0,7668.0,90.78837086178024,92.78386077139064,411478,228158.0,1417173120.0,1416525816.0,183320.0,235826.0,1417032192.9679916,64528.143661145456,67331.88834772793,1.7619065662020097,1.7612769482516868,1417078718.6263173,5902.730226366027,79430.64345829753,0.5562910954096651,0.5560740469115075,1415022070.8103714,5704.008870487037,2136277.1807583477,0.5550140851439745,0.5556038990966526,1.3334910074843804e-06,1417073106.5700169,2874.7252030201525,88070.70478236776,0.5080705003701201,0.5078742774706331,0.30146072303546384,0.4333508938046789
51,2020-06-21,87.5,410461.0,13254.0,0.0,1417173120.0,7668.0,90.9289412728644,92.78386077139064,412788,228504.0,1417173120.0,1416524160.0,184284.0,236172.0,1417029452.730301,65713.1114001727,68887.15829963067,1.7619031590509198,1.7612748892178214,1417078428.3706944,5671.216482425164,79952.41282515264,0.5562909814663702,0.5560733968290231,1414980688.1958346,5475.282627683776,2177888.521537878,0.5549978536417091,0.555603249563798,1.5242004394505268e-06,1417071055.2646859,2718.2056777988473,90278.52963937694,0.5080697649050823,0.5078736837364461,0.3107516021492598,0.4333508938046789
52,2020-06-22,87.5,425282.0,13699.0,0.0,1417173120.0,7668.0,91.06951168394856,92.78386077139064,426910,237252.0,1417173120.0,1416501290.0,189658.0,244920.0,1417026662.1775901,66919.83389623788,70470.98851422315,1.7618996893392447,1.7612464531643788,1417078149.4993768,5448.782989588729,80453.71763553082,0.5562908719921196,0.5560644189386739,1414939318.2304327,5255.720281228066,2219478.0492861266,0.5549816271008137,0.5555942792640486,1.714909871416673e-06,1417068742.5119941,2570.2079684190508,92739.28004138348,0.5080689357019792,0.5078654840378636,0.32004248126305485,0.4333508938046789
53,2020-06-23,87.5,440215.0,14011.0,0.0,1417173120.0,7668.0,91.21008209503272,92.78386077139064,440450,248137.0,1417173120.0,1416476865.0,192313.0,255805.0,1417023820.386331,68148.71034180396,72083.90332773906,1.7618961559186885,1.7612160836582427,1417077881.5658615,5235.07361969554,80935.36052064293,0.5562907668116333,0.5560548306145909,1414897960.454837,5044.954999794598,2261046.5901632877,0.5549654053411257,0.555584699046673,1.9056193033828193e-06,1417066167.8397958,2430.2679823658377,95453.89222601803,0.5080680125915298,0.5078567268171429,0.3293333603768499,0.4333508938046789
54,2020-06-24,87.5,456183.0,14476.0,0.0,1417173120.0,7668.0,91.35065250611687,92.78386077139064,461444,261545.0,1417173120.0,1416442463.0,199899.0,269213.0,1417020926.4160604,69400.14724505428,73726.43669531554,1.761892557619901,1.761173308970419,1417077624.1411417,5029.746198725236,81398.11266153339,0.5562906657564995,0.5560413257005641,1414856614.4281073,4842.634615303278,2302594.937277508,0.5549491881896953,0.5555712055507402,2.0963287353489656e-06,1417063330.7874649,2297.9470340142598,98423.26550564145,0.5080669954085838,0.5078443924913606,0.33862423949064496,0.4333508938046789
55,2020-06-25,87.5,473105.0,14894.0,0.0,1417173120.0,7668.0,91.49122291720104,92.78386077139064,491170,285671.0,1417173120.0,1416388611.0,205499.0,293339.0,1417017979.3090725,70674.55856249579,75399.13236569361,1.761888893252091,1.7611063505817006,1417077376.813048,4832.471981882761,81842.71497218324,0.5562905686649164,0.5560201854578406,1414815279.726983,4648.421058239635,2344123.8519587805,0.5549329754805069,0.5555500831816057,2.287038167315112e-06,1417060230.9402587,2172.830327431886,101648.22941948699,0.5080658840044411,0.5078250846571641,0.34791511860444096,0.4333508938046789
56,2020-06-26,87.5,490401.0,15301.0,0.0,1417173120.0,7668.0,91.6317933282852,92.78386077139064,491170,285671.0,1417173120.0,1416388611.0,205499.0,293339.0,1417014978.090107,71972.36583423425,77102.54405945048,1.761885161602642,1.7611063505817006,1417077139.1855845,4642.935124010696,82269.87929316162,0.5562904753814311,0.5560201854578406,1414773955.945156,4461.9897786232905,2385634.065065352,0.5549167670541943,0.5555500831816057,2.477747599281258e-06,1417056867.89045,2054.525605308567,105129.58395036362,0.5080646782329172,0.5078250846571641,0.357205997718236,0.4333508938046789
57,2020-06-27,87.5,508953.0,15685.0,0.0,1417173120.0,7668.0,91.77236373936935,92.78386077139064,529577,310146.0,1417173120.0,1416325729.0,219431.0,317814.0,1417011921.765978,73293.99834321308,78837.23567930053,1.7618813614366486,1.7610281644902022,1417076910.8782756,4460.832157225052,82680.28956899988,0.5562903857566832,0.5559955003812801,1414732642.6925864,4283.029201404795,2427126.278212358,0.5549005627577722,0.5555254189757096,2.668457031247405e-06,1417053241.2526515,1942.6619758751929,108868.08537894014,0.5080633779558374,0.5078025392506808,0.3664968768320311,0.4333508938046789
58,2020-06-28,87.5,528859.0,16095.0,0.0,1417173120.0,7668.0,91.91293415045352,92.78386077139064,529889,310236.0,1417173120.0,1416325327.0,219653.0,317904.0,1417008809.3252916,74639.89323774586,80603.78147117828,1.7618774914965658,1.7610276646522707,1417076691.5255632,4285.871512902225,83074.60292558555,0.5562902996471686,0.5559953425714016,1414691339.594851,4111.240208278788,2468601.1649408066,0.5548843624443806,0.5555252612992558,2.859166463213551e-06,1417049350.6717477,1836.8887437127617,112864.43951534947,0.5080619830458801,0.5078023951195557,0.3757877559458271,0.4333508938046789
59,2020-06-29,87.5,548318.0,16475.0,0.0,1417173120.0,7668.0,92.05350456153768,92.78386077139064,549197,321774.0,1417173120.0,1416294481.0,227423.0,329442.0,1417005639.7381277,76010.49566839529,82402.76620450494,1.7618735505018135,1.7609893114163946,1417076480.7762244,4117.773054588495,83453.45072293533,0.5562902169150105,0.555983233607444,1414650046.292544,3946.3356589878467,2510059.371797296,0.5548681659730496,0.5555131625731485,3.0498758951796973e-06,1417045195.8102129,1736.8743191261608,117119.31547435673,0.5080604933820306,0.5077913357447206,0.38507863505962214,0.4333508938046789
60,2020-06-30,87.5,566840.0,16893.0,0.0,1417173120.0,7668.0,92.19407497262183,92.78386077139064,568346,335656.0,1417173120.0,1416261450.0,232690.0,343324.0,1417002411.9556916,77406.25893836518,84234.78537052161,1.7618695371483437,1.760948241399724,1417076278.292832,3956.2676498574674,83817.43952015985,0.5562901374277478,0.5559702668957638,1414608762.4406583,3788.039900377709,2551501.5194415255,0.5548519732084574,0.555500206824525,3.2405853271458436e-06,1417040776.3368142,1642.3051524189007,121633.3580385246,0.5080589088455303,0.507779492970611,0.39436951417341715,0.4333508938046789
61,2020-07-01,87.5,585493.0,17400.0,0.0,1417173120.0,7668.0,92.334645383706,92.78386077139064,604808,359851.0,1417173120.0,1416200793.0,244957.0,367519.0,1416999124.9099748,78827.64465015038,86100.44537557091,1.7618654501082183,1.7608728218241374,1417076083.751178,3801.09670928661,84167.15211458948,0.5562900610581092,0.5559464552694013,1414567487.7079976,3636.0882965800993,2592928.2037060945,0.5548357840206984,0.5554764153303446,3.329459428784638e-06,1417036091.9492495,1552.8848213346391,126407.16593426355,0.5080572293279931,0.5077577453048074,0.40366039328721315,0.4333508938046789
62,2020-07-02,87.5,604641.0,17834.0,0.0,1417173120.0,7668.0,92.46841121594554,92.78386077139064,606907,360378.0,1417173120.0,1416198167.0,246529.0,368046.0,1416995777.5133579,80275.12287614924,88000.36376621554,1.761861288029115,1.760869556713672,1417075896.8397691,3652.011784226254,84503.14844834023,0.5562899876838139,0.5559454244018868,1414526221.7766483,3490.226809659715,2634339.996542208,0.5548195982850779,0.5554753853344049,3.4183335304234324e-06,1417031286.6713958,1468.3329547684943,131296.99565448548,0.5080555064670397,0.5077568037915378,0.4125015296779267,0.4333508938046789
63,2020-07-03,87.5,625544.0,18213.0,0.0,1417173120.0,7668.0,92.60217704818508,92.78386077139064,628205,380374.0,1417173120.0,1416156873.0,247831.0,388042.0,1416992368.6582148,81749.17233013778,89935.16945548696,1.7618570495338362,1.7608182126650995,1417075717.2593422,3508.774180453286,84825.96647907459,0.5562899171873826,0.5559292139513367,1414484964.3414326,3350.211562937865,2675737.4470046726,0.5548034158818956,0.5554591885894179,3.5072076320622266e-06,1417026360.2269094,1388.3845312320682,136303.38856399755,0.508053740163591,0.5077419984415914,0.4213426660686412,0.4333508938046789
64,2020-07-04,87.5,648315.0,18655.0,0.0,1417173120.0,7668.0,92.73594288042462,92.78386077139064,673904,408646.0,1417173120.0,1416082902.0,265258.0,416314.0,1416988897.2166626,83250.2804743303,91905.50286349797,1.7618527332199971,1.7607262387556462,1417075544.7223618,3371.1545580459187,85136.12308185073,0.5562898494559401,0.5559001757560145,1414443715.1093953,3215.8084332636176,2717121.0821714797,0.554787236696246,0.5554301749452218,3.596081733701021e-06,1417021312.3587065,1312.7888824030817,141426.85241540617,0.5080519303254734,0.507715477238974,0.4301838024593547,0.4333508938046789
65,2020-07-05,87.5,673165.0,19268.0,0.0,1417173120.0,7668.0,92.86970871266416,92.78386077139064,674312,409083.0,1417173120.0,1416082057.0,265229.0,416751.0,1416985362.0401475,84778.94369873375,93912.01615413597,1.761848337659511,1.7607251881012886,1417075378.9525712,3238.9325723470615,85434.11485833071,0.5562897843810383,0.5558998440412202,1414402473.799327,3086.792669797798,2758491.408003484,0.55477106061783,0.5554298435108848,3.684955835339815e-06,1417016142.8299358,1241.3090722456066,146667.86099605524,0.5080500768677675,0.5077151742767834,0.43902493885006916,0.4333508938046789
66,2020-07-06,87.5,697413.0,19693.0,0.0,1417173120.0,7668.0,93.00347454490368,92.78386077139064,699402,425070.0,1417173120.0,1416040980.0,274332.0,432738.0,1416981761.9590693,86335.66748287053,95955.37344830469,1.7618438613981233,1.7606741138657283,1417075219.684552,3111.896523851003,85720.41892588114,0.5562897218584842,0.5558837187765995,1414361240.1412828,2962.948512434197,2799848.910204976,0.5547548875407674,0.5554137318798044,3.7738299369786097e-06,1417010851.4056401,1173.7210043465122,152026.8733589134,0.5080481797062328,0.5077004467289618,0.44786607524078176,0.4333508938046789
67,2020-07-07,87.5,719665.0,20160.0,0.0,1417173120.0,7668.0,93.1372403771432,92.78386077139064,721310,440229.0,1417173120.0,1416003913.0,281081.0,447897.0,1416978095.782391,87920.96656370035,98036.25104542753,1.7618393029549249,1.7606280255756996,1417075066.6632931,2989.8430129683293,85995.49369568739,0.5562896617881702,0.5558691676851446,1414320013.8761349,2844.068833554877,2841194.0550315483,0.5547387173634204,0.5553991930909625,3.862704038617404e-06,1417005437.8586245,1109.8127797703905,157504.32859976235,0.508046238759412,0.5076871569070395,0.45670721163149436,0.4333508938046789
68,2020-07-08,87.5,742417.0,20642.0,0.0,1417173120.0,7668.0,93.27100620938276,92.78386077139064,743481,457058.0,1417173120.0,1415964913.0,286423.0,464726.0,1416974362.297167,89535.36513974595,100155.337693356,1.7618346608217654,1.7605795338361168,1417074919.6437855,2872.5766183165165,86259.77959783186,0.5562896040739148,0.5558538577715626,1414278794.755143,2729.9547962454626,2882527.2900608066,0.5547225499882255,0.5553838961215604,3.951578140256198e-06,1416999901.9997876,1049.3840750532263,163100.61614167408,0.5080442539595056,0.5076731740366973,0.4655483480222098,0.4333508938046789
69,2020-07-09,87.5,767296.0,21129.0,0.0,1417173120.0,7668.0,93.4047720416223,92.78386077139064,771833,477685.0,1417173120.0,1415915934.0,294148.0,485353.0,1416970560.268251,91179.39699641235,102313.33475279635,1.7618299334628915,1.7605186344280908,1417074778.390632,2759.9095842121137,86513.6997856356,0.5562895486233104,0.5558346304829132,1414237582.539533,2620.415519311584,2923849.044947748,0.5547063853215285,0.555364685089141,4.040452241894992e-06,1416994243.6110878,992.2454545163083,168816.14346265883,0.5080422252283381,0.5076556133442234,0.4743894844129233,0.4333508938046789
70,2020-07-10,87.5,793802.0,21604.0,0.0,1417173120.0,7668.0,93.53853787386184,92.78386077139064,798128,497193.0,1417173120.0,1415870131.0,300935.0,504861.0,1416966688.4378684,92853.60569065019,104510.95644110329,1.7618251193144139,1.7604616839883953,1417074642.6776655,2651.6615176981195,86757.66081851034,0.5562894953475722,0.5558166499708159,1414196377.0001004,2515.2677604028304,2965159.7321392507,0.5546902232734285,0.5553467197791532,4.1293263435337866e-06,1416988462.5309966,938.2177940565222,174651.25121393186,0.5080401525079957,0.5076391913593444,0.48323062080363777,0.4333508938046789
71,2020-07-11,87.5,820916.0,22123.0,0.0,1417173120.0,7668.0,93.67230370610136,92.78386077139064,823927,516338.0,1417173120.0,1415825187.0,307589.0,524006.0,1416962745.5252013,94558.54473014866,106748.93006871761,1.761820216783792,1.7604058016103492,1417074512.2875915,2547.6591015593563,86992.0533087699,0.5562894441613988,0.5557990066693793,1414155177.9168277,2414.3356113546624,3006459.7475609835,0.554674063757628,0.5553290913947221,4.218200445172582e-06,1416982558.5856545,887.1317234387243,180606.28262710513,0.5080380357361438,0.5076230773561481,0.49207175719435037,0.4333508938046789
72,2020-07-12,87.5,849553.0,22674.0,0.0,1417173120.0,7668.0,93.80606953834088,92.78386077139064,851261,536544.0,1417173120.0,1415777647.0,314717.0,544212.0,1416958730.2259715,96294.77775280067,109027.99627593126,1.7618152242493152,1.7603466914231756,1417074387.0116372,2447.735816316811,87217.2525482063,0.5562893949828337,0.5557803442772847,1414113985.0785139,2317.4502029088508,3047749.4712831834,0.5546579066912876,0.5553104447812508,4.307074546811376e-06,1416976531.598712,838.8270978562754,186681.57419543507,0.5080358748495547,0.5076060325957363,0.500912893585063,0.4333508938046789
