stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized
85.65,3167323.0,58390.0,0.0,1417173120.0,7668.0,
85.65,3234474.0,59449.0,0.0,1417173120.0,7668.0,
85.65,3310234.0,60472.0,0.0,1417173120.0,7668.0,
85.65,3387500.0,61529.0,0.0,1417173120.0,7668.0,
85.65,3463972.0,62550.0,0.0,1417173120.0,7668.0,
85.65,3542733.0,63498.0,0.0,1417173120.0,7668.0,
85.65,3621245.0,64469.0,0.0,1417173120.0,7668.0,
81.94,3691166.0,65288.0,0.0,1417173120.0,7668.0,97.7509094596739
81.94,3769523.0,66333.0,0.0,1417173120.0,7668.0,
81.94,3853406.0,67376.0,0.0,1417173120.0,7668.0,
81.94,3936747.0,68472.0,0.0,1417173120.0,7668.0,
81.94,4023179.0,69561.0,0.0,1417173120.0,7668.0,
81.94,4113811.0,70626.0,0.0,1417173120.0,7668.0,
76.39,4204613.0,71642.0,0.0,1417173120.0,7668.0,
76.39,4280422.0,72775.0,0.0,1417173120.0,7668.0,
76.39,4370128.0,73890.0,0.0,1417173120.0,7668.0,
76.39,4465863.0,75062.0,0.0,1417173120.0,7668.0,
76.39,4562414.0,76271.0,0.0,1417173120.0,7668.0,
76.39,4659984.0,77472.0,0.0,1417173120.0,7668.0,
76.39,4754356.0,78586.0,0.0,1417173120.0,7668.0,
76.39,4846427.0,79722.0,0.0,1417173120.0,7668.0,
76.39,4930236.0,80776.0,0.0,1417173120.0,7668.0,
76.39,5020359.0,82066.0,0.0,1417173120.0,7668.0,
76.39,5118253.0,83198.0,0.0,1417173120.0,7668.0,
76.39,5214677.0,84372.0,0.0,1417173120.0,7668.0,
76.39,5308014.0,85619.0,0.0,1417173120.0,7668.0,
76.39,5400619.0,86752.0,0.0,1417173120.0,7668.0,
70.83,5487580.0,87882.0,0.0,1417173120.0,7668.0,
70.83,5562663.0,88935.0,0.0,1417173120.0,7668.0,
70.83,5646010.0,90020.0,0.0,1417173120.0,7668.0,
70.83,5732518.0,91149.0,0.0,1417173120.0,7668.0,
70.83,5818570.0,92290.0,0.0,1417173120.0,7668.0,
70.83,5903932.0,93379.0,0.0,1417173120.0,7668.0,
70.83,5992532.0,94503.0,0.0,1417173120.0,7668.0,
70.83,6074702.0,95542.0,0.0,1417173120.0,7668.0,
70.83,6145291.0,96318.0,0.0,1417173120.0,7668.0,
70.83,6225763.0,97497.0,0.0,1417173120.0,7668.0,
70.83,6312584.0,98678.0,0.0,1417173120.0,7668.0,98.6948786604947
70.83,6394068.0,99773.0,0.0,1417173120.0,7668.0,
70.83,6473544.0,100842.0,0.0,1417173120.0,7668.0,
70.83,6549373.0,101782.0,0.0,1417173120.0,7668.0,
70.83,6623815.0,102685.0,0.0,1417173120.0,7668.0,
70.83,6685082.0,103569.0,0.0,1417173120.0,7668.0,
70.83,6757131.0,104555.0,0.0,1417173120.0,7668.0,
70.83,6835655.0,105526.0,0.0,1417173120.0,7668.0,
70.83,6906151.0,106490.0,0.0,1417173120.0,7668.0,
70.83,6979423.0,107416.0,0.0,1417173120.0,7668.0,
70.83,7053806.0,108334.0,0.0,1417173120.0,7668.0,
70.83,7120538.0,109150.0,0.0,1417173120.0,7668.0,
70.83,7175880.0,109856.0,0.0,1417173120.0,7668.0,
70.83,7239389.0,110586.0,0.0,1417173120.0,7668.0,
61.57,7307097.0,111266.0,0.0,1417173120.0,7668.0,
61.57,7370468.0,112161.0,0.0,1417173120.0,7668.0,
61.57,7432680.0,112998.0,0.0,1417173120.0,7668.0,
61.57,7494551.0,114031.0,0.0,1417173120.0,7668.0,
61.57,7550273.0,114610.0,0.0,1417173120.0,7668.0,
61.57,7597063.0,115197.0,0.0,1417173120.0,7668.0,
61.57,7651107.0,115914.0,0.0,1417173120.0,7668.0,
61.57,7706946.0,116616.0,0.0,1417173120.0,7668.0,
61.57,7761312.0,117306.0,0.0,1417173120.0,7668.0,
61.57,7814682.0,117956.0,0.0,1417173120.0,7668.0,
61.57,7864811.0,118534.0,0.0,1417173120.0,7668.0,
61.57,7909959.0,119014.0,0.0,1417173120.0,7668.0,
58.8,7946429.0,119502.0,0.0,1417173120.0,7668.0,
58.8,7990322.0,120010.0,0.0,1417173120.0,7668.0,
58.8,8040203.0,120527.0,0.0,1417173120.0,7668.0,
58.8,8088851.0,121090.0,0.0,1417173120.0,7668.0,
58.8,8137119.0,121641.0,0.0,1417173120.0,7668.0,
58.8,8184082.0,122111.0,0.0,1417173120.0,7668.0,98.6428787789251
58.8,8229313.0,122607.0,0.0,1417173120.0,7668.0,
58.8,8267623.0,123097.0,0.0,1417173120.0,7668.0,
58.8,8313876.0,123611.0,0.0,1417173120.0,7668.0,
58.8,8364086.0,124315.0,0.0,1417173120.0,7668.0,
58.8,8411724.0,124985.0,0.0,1417173120.0,7668.0,
